13,Kayachikitsa II,13,Ramraksha PathaK ,Kayachikitsa II,150,chaukhamba  bharati acadamy,544,Nagpur,B.Dr.14107,31/05/2007,4,B.Dr.14107,31/05/2007,Student,Available,Kayachikitsa ,Hindi,
14,Kayachikitsa II,14,Ramraksha PathaK ,Kayachikitsa II,150,chaukhamba  bharati acadamy,544,Nagpur,B.Dr.14107,31/05/2007,4,B.Dr.14107,31/05/2007,Student,Available,Kayachikitsa ,Hindi,
15,Kayachikitsa II,15,Ramraksha PathaK ,Kayachikitsa II,150,chaukhamba  bharati acadamy,544,Nagpur,B.Dr.14107,31/05/2007,4,B.Dr.14107,31/05/2007,Student,Available,Kayachikitsa ,Hindi,
16,Kayachikitsa II,16,Ramraksha PathaK ,Kayachikitsa II,150,chaukhamba  bharati acadamy,544,Nagpur,B.Dr.14107,31/05/2007,4,B.Dr.14107,31/05/2007,Student,Available,Kayachikitsa ,Hindi,
17,Kayachikitsa II,17,Ramraksha PathaK ,Kayachikitsa II,150,chaukhamba  bharati acadamy,544,Nagpur,B.Dr.14107,31/05/2007,4,B.Dr.14107,31/05/2007,Student,Available,Kayachikitsa ,Hindi,
18,Kayachikitsa II,18,Ramraksha PathaK ,Kayachikitsa II,150,chaukhamba  bharati acadamy,544,Nagpur,B.Dr.14107,31/05/2007,4,B.Dr.14107,31/05/2007,Student,Available,Kayachikitsa ,Hindi,
19,Kayachikitsa II,19,Ramraksha PathaK ,Kayachikitsa II,150,chaukhamba  bharati acadamy,544,Nagpur,B.Dr.14107,31/05/2007,4,B.Dr.14107,31/05/2007,Student,Available,Kayachikitsa ,Hindi,
20,Kayachikitsa II,20,Ramraksha PathaK ,Kayachikitsa II,150,chaukhamba  bharati acadamy,544,Nagpur,B.Dr.14107,31/05/2007,4,B.Dr.14107,31/05/2007,Student,Available,Kayachikitsa ,Hindi,
21,Kayachikitsa III,21,Ramraksha PathaK ,Kayachikitsa III,150,chaukhamba  bharati acadamy,434,Nagpur,B.Dr.14107,31/05/2007,4,B.Dr.14107,31/05/2007,Student,Available,Kayachikitsa ,Hindi,
22,Kayachikitsa III,22,Ramraksha PathaK ,Kayachikitsa III,150,chaukhamba  bharati acadamy,434,Nagpur,B.Dr.14107,31/05/2007,4,B.Dr.14107,31/05/2007,Student,Available,Kayachikitsa ,Hindi,
23,Kayachikitsa III,23,Ramraksha PathaK ,Kayachikitsa III,150,chaukhamba  bharati acadamy,434,Nagpur,B.Dr.14107,31/05/2007,4,B.Dr.14107,31/05/2007,Student,Available,Kayachikitsa ,Hindi,
24,Kayachikitsa III,24,Ramraksha PathaK ,Kayachikitsa III,150,chaukhamba  bharati acadamy,434,Nagpur,B.Dr.14107,31/05/2007,4,B.Dr.14107,31/05/2007,Student,Available,Kayachikitsa ,Hindi,
25,Kayachikitsa III,25,Ramraksha PathaK ,Kayachikitsa III,150,chaukhamba  bharati acadamy,434,Nagpur,B.Dr.14107,31/05/2007,4,B.Dr.14107,31/05/2007,Student,Available,Kayachikitsa ,Hindi,
26,Kayachikitsa III,26,Ramraksha PathaK ,Kayachikitsa III,150,chaukhamba  bharati acadamy,434,Nagpur,B.Dr.14107,31/05/2007,4,B.Dr.14107,31/05/2007,Student,Available,Kayachikitsa ,Hindi,
27,Kayachikitsa III,27,Ramraksha PathaK ,Kayachikitsa III,150,chaukhamba  bharati acadamy,434,Nagpur,B.Dr.14107,31/05/2007,4,B.Dr.14107,31/05/2007,Student,Available,Kayachikitsa ,Hindi,
28,Kayachikitsa III,28,Ramraksha PathaK ,Kayachikitsa III,150,chaukhamba  bharati acadamy,434,Nagpur,B.Dr.14107,31/05/2007,4,B.Dr.14107,31/05/2007,Student,Available,Kayachikitsa ,Hindi,
29,Kayachikitsa III,29,Ramraksha PathaK ,Kayachikitsa III,150,chaukhamba  bharati acadamy,434,Nagpur,B.Dr.14107,31/05/2007,4,B.Dr.14107,31/05/2007,Student,Available,Kayachikitsa ,Hindi,
30,Kayachikitsa III,30,Ramraksha PathaK ,Kayachikitsa III,150,chaukhamba  bharati acadamy,434,Nagpur,B.Dr.14107,31/05/2007,4,B.Dr.14107,31/05/2007,Student,Available,Kayachikitsa ,Hindi,
31,Kayachikitsa IV,31,Ramraksha PathaK ,Kayachikitsa IV,150,chaukhamba  bharati acadamy,319,Nagpur,B.Dr.14107,31/05/2007,4,B.Dr.14107,31/05/2007,Student,Available,Kayachikitsa ,Hindi,
32,Kayachikitsa IV,32,Ramraksha PathaK ,Kayachikitsa IV,150,chaukhamba  bharati acadamy,319,Nagpur,B.Dr.14107,31/05/2007,4,B.Dr.14107,31/05/2007,Student,Available,Kayachikitsa ,Hindi,
33,Kayachikitsa IV,33,Ramraksha PathaK ,Kayachikitsa IV,150,chaukhamba  bharati acadamy,319,Nagpur,B.Dr.14107,31/05/2007,4,B.Dr.14107,31/05/2007,Student,Available,Kayachikitsa ,Hindi,
34,Kayachikitsa IV,34,Ramraksha PathaK ,Kayachikitsa IV,150,chaukhamba  bharati acadamy,319,Nagpur,B.Dr.14107,31/05/2007,4,B.Dr.14107,31/05/2007,Student,Available,Kayachikitsa ,Hindi,
35,Kayachikitsa IV,35,Ramraksha PathaK ,Kayachikitsa IV,150,chaukhamba  bharati acadamy,319,Nagpur,B.Dr.14107,31/05/2007,4,B.Dr.14107,31/05/2007,Student,Available,Kayachikitsa ,Hindi,
36,Kayachikitsa IV,36,Ramraksha PathaK ,Kayachikitsa IV,150,chaukhamba  bharati acadamy,319,Nagpur,B.Dr.14107,31/05/2007,4,B.Dr.14107,31/05/2007,Student,Available,Kayachikitsa ,Hindi,
37,Kayachikitsa IV,37,Ramraksha PathaK ,Kayachikitsa IV,150,chaukhamba  bharati acadamy,319,Nagpur,B.Dr.14107,31/05/2007,4,B.Dr.14107,31/05/2007,Student,Available,Kayachikitsa ,Hindi,
38,Kayachikitsa IV,38,Ramraksha PathaK ,Kayachikitsa IV,150,chaukhamba  bharati acadamy,319,Nagpur,B.Dr.14107,31/05/2007,4,B.Dr.14107,31/05/2007,Student,Available,Kayachikitsa ,Hindi,
39,Kayachikitsa IV,39,Ramraksha PathaK ,Kayachikitsa IV,150,chaukhamba  bharati acadamy,319,Nagpur,B.Dr.14107,31/05/2007,4,B.Dr.14107,31/05/2007,Student,Available,Kayachikitsa ,Hindi,
40,Kayachikitsa IV,40,Ramraksha PathaK ,Kayachikitsa IV,150,chaukhamba  bharati acadamy,319,Nagpur,B.Dr.14107,31/05/2007,4,B.Dr.14107,31/05/2007,Student,Available,Kayachikitsa ,Hindi,
41,kayachikitsa,41,Ramraksha PathaK ,kayachikitsa,295,chaukhamba  bharati acadamy,320,Nagpur,B.Dr.14107,31/05/2007,4,B.Dr.14107,31/05/2007,Student,Available,kayachikitsa,Hindi,
42,kayachikitsa,42,Gadsahay pandey,kayachikitsa,300,chaukhamba  bharati acadamy,1037,Nagpur,B.Dr.14107,31/05/2007,4,B.Dr.14107,31/05/2007,Student,Available,Kayachikitsa ,Hindi,
43,Bhashjya Ratnawali,43,Ambikadutta shastri,Bhashjya Ratnawali,625,chaukhamba  bharati acadamy,1308,Nagpur,B.Dr.14107,31/05/2007,30,B.Dr.14107,31/05/2007,Student,Available,Rasashastra,Hindi,
44,Bhashjya Ratnawali,44,Ambikadutta shastri,Bhashjya Ratnawali,625,chaukhamba  bharati acadamy,1308,Nagpur,B.Dr.14107,31/05/2007,30,B.Dr.14107,31/05/2007,Student,Available,Rasashastra,Hindi,
45,Bhashjya Ratnawali,45,Ambikadutta shastri,Bhashjya Ratnawali,625,chaukhamba  bharati acadamy,1308,Nagpur,B.Dr.14107,31/05/2007,30,B.Dr.14107,31/05/2007,Student,Available,Rasashastra,Hindi,
46,Yogratnakar Hindi Tika,46,Laxmipati Shastri,Yogratnakar Hindi Tika,400,chaukhamba  bharati acadamy,504,Nagpur,B.Dr.14107,31/05/2007,33,B.Dr.14107,31/05/2007,Student,Available,Rasashastra,Hindi,
47,Yogratnakar Hindi Tika,47,Laxmipati Shastri,Yogratnakar Hindi Tika,400,chaukhamba  bharati acadamy,504,Nagpur,B.Dr.14107,31/05/2007,33,B.Dr.14107,31/05/2007,Student,Available,Rasashastra,Hindi,
48,Gadnigrah II,48,Indradev Tripathi,Gadnigrah II,450,chaukhambha sanskrit  Sansthan,871,Nagpur,B.Dr.14107,31/05/2007,33,B.Dr.14107,31/05/2007,Student,Available,Rasashastra,Hindi,
49,Gadnigrah II,49,Indradev Tripathi,Gadnigrah II,450,chaukhambha sanskrit  Sansthan,871,Nagpur,B.Dr.14107,31/05/2007,33,B.Dr.14107,31/05/2007,Student,Available,Rasashastra,Hindi,
50,sidhha prayog latika,50,Gulraj mishra,sidhha prayog latika,250,chaukhamba orientaliya,260,Nagpur,B.Dr.14107,31/05/2007,33,B.Dr.14107,31/05/2007,Student,Available,Rasashastra,Hindi,
51,sidhha prayog latika,51,Gulraj mishra,sidhha prayog latika,250,chaukhamba orientaliya,260,Nagpur,B.Dr.14107,31/05/2007,33,B.Dr.14107,31/05/2007,Student,Available,Rasashastra,Hindi,
52,yoga & science,52,jawalgekar,yoga & science,150,chaukhambha sanskrit Bhawan,115,Nagpur,B.Dr.14107,31/05/2007,33,B.Dr.14107,31/05/2007,Student,Available,swasthvirtta,English,
53,yoga & science,53,jawalgekar,yoga & science,150,chaukhambha sanskrit Bhawan,115,Nagpur,B.Dr.14107,31/05/2007,33,B.Dr.14107,31/05/2007,Student,Available,swasthvirtta,English,
54,yoga & science,54,jawalgekar,yoga & science,150,chaukhambha sanskrit Bhawan,115,Nagpur,B.Dr.14107,31/05/2007,33,B.Dr.14107,31/05/2007,Student,Available,swasthvirtta,English,
55,yoga & science,55,jawalgekar,yoga & science,150,chaukhambha sanskrit Bhawan,115,Nagpur,B.Dr.14107,31/05/2007,33,B.Dr.14107,31/05/2007,Student,Available,swasthvirtta,English,
56,yoga & science,56,jawalgekar,yoga & science,150,chaukhambha sanskrit Bhawan,115,Nagpur,B.Dr.14107,31/05/2007,33,B.Dr.14107,31/05/2007,Student,Available,swasthvirtta,English,
57,Vyadhinigrah,57,Indradev Tripathi vyadhinigrah,Vyadhinigrah,60,chaukhambha sanskrit Bhawan,154,Nagpur,B.Dr.14107,31/05/2007,33,B.Dr.14107,31/05/2007,Student,Available,Rognidan,Hindi,
58,Vyadhinigrah,58,Indradev Tripathi vyadhinigrah,Vyadhinigrah,60,chaukhambha sanskrit Bhawan,154,Nagpur,B.Dr.14107,31/05/2007,33,B.Dr.14107,31/05/2007,Student,Available,Rognidan,Hindi,
59,Vyadhinigrah,59,Indradev Tripathi vyadhinigrah,Vyadhinigrah,60,chaukhambha sanskrit Bhawan,154,Nagpur,B.Dr.14107,31/05/2007,33,B.Dr.14107,31/05/2007,Student,Available,Rognidan,Hindi,
60,Yog aur ayurved,60,Shivcharan Dhyani,Yog aur ayurved,110,chaukhamba orientaliya,76,Nagpur,B.Dr.14107,31/05/2007,33,B.Dr.14107,31/05/2007,Student,Available,swasthvirtta,Hindi,
61,Yog aur ayurved,61,Shivcharan Dhyani,Yog aur ayurved,110,chaukhamba orientaliya,76,Nagpur,B.Dr.14107,31/05/2007,33,B.Dr.14107,31/05/2007,Student,Available,swasthvirtta,Hindi,
62,Yog aur ayurved,62,Shivcharan Dhyani,Yog aur ayurved,110,chaukhamba orientaliya,76,Nagpur,B.Dr.14107,31/05/2007,33,B.Dr.14107,31/05/2007,Student,Available,swasthvirtta,Hindi,
63,Ayurvediy chikitsa sarsangrah,63,Lucky ram Jain ,Ayurvediy chikitsa sarsangrah,75,chaukhamba orientaliya,283,Nagpur,B.Dr.14107,31/05/2007,33,B.Dr.14107,31/05/2007,Student,Available,kayachikitsa,Hindi,
64,Abhinav Manorog Vigyan,64,Ravinchandra chaudhuri,Abhinav Manorog Vigyan,110,chaukhamba orientaliya,280,Nagpur,B.Dr.14107,31/05/2007,33,B.Dr.14107,31/05/2007,Student,Available,kayachikitsa,Hindi,
65,Abhinav Manorog Vigyan,65,Ravinchandra chaudhuri,Abhinav Manorog Vigyan,110,chaukhamba orientaliya,280,Nagpur,B.Dr.14107,31/05/2007,33,B.Dr.14107,31/05/2007,Student,Available,kayachikitsa,Hindi,
66,Manvsharir Dipika ,66,Mukundswarup Varma,Manvsharir Dipika ,125,chaukhamba orientaliya,276,Nagpur,B.Dr.14107,31/05/2007,17,B.Dr.14107,31/05/2007,Student,Available,Rachana Sharir,Hindi,
67,Manvsharir Dipika ,67,Mukundswarup Varma,Manvsharir Dipika ,125,chaukhamba orientaliya,276,Nagpur,B.Dr.14107,31/05/2007,17,B.Dr.14107,31/05/2007,Student,Available,Rachana Sharir,Hindi,
68,Ayurvediy Auishdh Sevanvidhi ,68,Mukundswarup Varma,Ayurvediy Auishdh Sevanvidhi ,30,Baidhynath ayurved Bhavan,140,Nagpur,B.Dr.14107,31/05/2007,33,B.Dr.14107,31/05/2007,Student,Available,kayachikitsa,Hindi,
69,Ayurvediy Auishdh Sevanvidhi ,69,Mukundswarup Varma,Ayurvediy Auishdh Sevanvidhi ,30,Baidhynath ayurved Bhavan,140,Nagpur,B.Dr.14107,31/05/2007,33,B.Dr.14107,31/05/2007,Student,Available,kayachikitsa,Hindi,
70,Ayurvediy Manas Vignyan,70,Ramharsh Sinha,Ayurvediy Manas Vignyan,100,Chaukamba  Amarbarati,263,Nagpur,B.Dr.14107,31/05/2007,6,B.Dr.14107,31/05/2007,Student,Available,kayachikitsa,Hindi,
71,Ayurvediy Manas Vignyan,71,Ramharsh Sinha,Ayurvediy Manas Vignyan,100,Chaukamba  Amarbarati,263,Nagpur,B.Dr.14107,31/05/2007,6,B.Dr.14107,31/05/2007,Student,Available,Rognidan,Hindi,
72,Nadi Pariksha ,72,Govind Upadhyay,Nadi Pariksha ,60,Chaukamba surbarti,110,Nagpur,B.Dr.14107,31/05/2007,19,B.Dr.14107,31/05/2007,Student,Available,Rognidan,Hindi,
73,Nadi Pariksha ,73,Govind Upadhyay,Nadi Pariksha ,60,Chaukamba surbarti,110,Nagpur,B.Dr.14107,31/05/2007,19,B.Dr.14107,31/05/2007,Student,Available,Rognidan,Hindi,
74,Rog Vinishchay,74,Shivcharan Dhyani,Rog Vinishchay,175,Chaukamba surbarti,210,Nagpur,B.Dr.14107,31/05/2007,19,B.Dr.14107,31/05/2007,Student,Available,Rognidan,Hindi,
75,Rog Vinishchay,75,Shivcharan Dhyani,Rog Vinishchay,175,Chaukamba surbarti,210,Nagpur,B.Dr.14107,31/05/2007,19,B.Dr.14107,31/05/2007,Student,Available,Rognidan,Hindi,
76,Abhinav kaumarbhrutya ,76,Radhakrushna Nath,Abhinav kaumarbhrutya ,135,Chaukhamba Prakashan ,355,Nagpur,B.Dr.14107,31/05/2007,6,B.Dr.14107,31/05/2007,Student,Available,Balrog,Hindi,
77,Abhinav kaumarbhrutya ,77,Radhakrushna Nath,Abhinav kaumarbhrutya ,135,Chaukhamba Prakashan ,355,Nagpur,B.Dr.14107,31/05/2007,6,B.Dr.14107,31/05/2007,Student,Available,Balrog,Hindi,
78,Abhinav kaumarbhrutya ,78,Radhakrushna Nath,Abhinav kaumarbhrutya ,135,Chaukhamba Prakashan ,355,Nagpur,B.Dr.14107,31/05/2007,6,B.Dr.14107,31/05/2007,Student,Available,Balrog,Hindi,
79,Abhinav kaumarbhrutya ,79,Radhakrushna Nath,Abhinav kaumarbhrutya ,135,Chaukhamba Prakashan ,355,Nagpur,B.Dr.14107,31/05/2007,6,B.Dr.14107,31/05/2007,Student,Available,Balrog,Hindi,
80,Abhinav kaumarbhrutya ,80,Radhakrushna Nath,Abhinav kaumarbhrutya ,135,Chaukhamba Prakashan ,355,Nagpur,B.Dr.14107,31/05/2007,6,B.Dr.14107,31/05/2007,Student,Available,Balrog,Hindi,
81,Abhinav kaumarbhrutya ,81,Radhakrushna Nath,Abhinav kaumarbhrutya ,135,Chaukhamba Prakashan ,355,Nagpur,B.Dr.14107,31/05/2007,6,B.Dr.14107,31/05/2007,Student,Available,Balrog,Hindi,
82,Abhinav kaumarbhrutya ,82,Radhakrushna Nath,Abhinav kaumarbhrutya ,135,Chaukhamba Prakashan ,355,Nagpur,B.Dr.14107,31/05/2007,6,B.Dr.14107,31/05/2007,Student,Available,Balrog,Hindi,
83,Abhinav kaumarbhrutya ,83,Radhakrushna Nath,Abhinav kaumarbhrutya ,135,Chaukhamba Prakashan ,355,Nagpur,B.Dr.14107,31/05/2007,6,B.Dr.14107,31/05/2007,Student,Available,Balrog,Hindi,
84,Abhinav kaumarbhrutya ,84,Radhakrushna Nath,Abhinav kaumarbhrutya ,135,Chaukhamba Prakashan ,355,Nagpur,B.Dr.14107,31/05/2007,6,B.Dr.14107,31/05/2007,Student,Available,Balrog,Hindi,
85,Abhinav kaumarbhrutya ,85,Radhakrushna Nath,Abhinav kaumarbhrutya ,135,Chaukhamba Prakashan ,355,Nagpur,B.Dr.14107,31/05/2007,6,B.Dr.14107,31/05/2007,Student,Available,Balrog,Hindi,
86, kaumarbhrutya ,86,Raghuveer prasad trivedi, kaumarbhrutya ,100,Chaukhamba Prakashan ,614,Nagpur,B.Dr.14107,31/05/2007,6,B.Dr.14107,31/05/2007,Student,Available,Balrog,Hindi,
87, kaumarbhrutya ,87,Raghuveer prasad trivedi, kaumarbhrutya ,100,Chaukhamba Prakashan ,614,Nagpur,B.Dr.14107,31/05/2007,6,B.Dr.14107,31/05/2007,Student,Available,Balrog,Hindi,
88, kaumarbhrutya ,88,Raghuveer prasad trivedi, kaumarbhrutya ,100,Chaukhamba Prakashan ,614,Nagpur,B.Dr.14107,31/05/2007,6,B.Dr.14107,31/05/2007,Student,Available,Balrog,Hindi,
89, kaumarbhrutya ,89,Raghuveer prasad trivedi, kaumarbhrutya ,100,Chaukhamba Prakashan ,614,Nagpur,B.Dr.14107,31/05/2007,6,B.Dr.14107,31/05/2007,Student,Available,Balrog,Hindi,
90, kaumarbhrutya ,90,Raghuveer prasad trivedi, kaumarbhrutya ,100,Chaukhamba Prakashan ,614,Nagpur,B.Dr.14107,31/05/2007,6,B.Dr.14107,31/05/2007,Student,Available,Balrog,Hindi,
91, kaumarbhrutya ,91,Raghuveer prasad trivedi, kaumarbhrutya ,100,Chaukhamba Prakashan ,614,Nagpur,B.Dr.14107,31/05/2007,6,B.Dr.14107,31/05/2007,Student,Available,Balrog,Hindi,
92, kaumarbhrutya ,92,Raghuveer prasad trivedi, kaumarbhrutya ,100,Chaukhamba Prakashan ,614,Nagpur,B.Dr.14107,31/05/2007,6,B.Dr.14107,31/05/2007,Student,Available,Balrog,Hindi,
93, kaumarbhrutya ,93,Raghuveer prasad trivedi, kaumarbhrutya ,100,Chaukhamba Prakashan ,614,Nagpur,B.Dr.14107,31/05/2007,6,B.Dr.14107,31/05/2007,Student,Available,Balrog,Hindi,
94, kaumarbhrutya ,94,Raghuveer prasad trivedi, kaumarbhrutya ,100,Chaukhamba Prakashan ,614,Nagpur,B.Dr.14107,31/05/2007,6,B.Dr.14107,31/05/2007,Student,Available,Balrog,Hindi,
95, kaumarbhrutya ,95,Raghuveer prasad trivedi, kaumarbhrutya ,100,Chaukhamba Prakashan ,614,Nagpur,B.Dr.14107,31/05/2007,6,B.Dr.14107,31/05/2007,Student,Available,Balrog,Hindi,
96,Kumar Tanra  Samuchhay,96,Ramanath Dvivedi,Kumar Tanra  Samuchhay,70,chaukhamba orientaliya,219,Nagpur,B.Dr.14107,31/05/2007,6,B.Dr.14107,31/05/2007,Student,Available,Balrog,Hindi,
97,Kumar Tanra  Samuchhay,97,Ramanath Dvivedi,Kumar Tanra  Samuchhay,70,chaukhamba orientaliya,219,Nagpur,B.Dr.14107,31/05/2007,6,B.Dr.14107,31/05/2007,Student,Available,Balrog,Hindi,
98,Kumar Tanra  Samuchhay,98,Ramanath Dvivedi,Kumar Tanra  Samuchhay,70,chaukhamba orientaliya,219,Nagpur,B.Dr.14107,31/05/2007,6,B.Dr.14107,31/05/2007,Student,Available,Balrog,Hindi,
99,Kumar Tanra  Samuchhay,99,Ramanath Dvivedi,Kumar Tanra  Samuchhay,70,chaukhamba orientaliya,219,Nagpur,B.Dr.14107,31/05/2007,6,B.Dr.14107,31/05/2007,Student,Available,Balrog,Hindi,
100,Kumar Tanra  Samuchhay,100,Ramanath Dvivedi,Kumar Tanra  Samuchhay,70,chaukhamba orientaliya,219,Nagpur,B.Dr.14107,31/05/2007,6,B.Dr.14107,31/05/2007,Student,Available,Balrog,Hindi,
101,Kumar Tanra  Samuchhay,101,Ramanath Dvivedi,Kumar Tanra  Samuchhay,70,chaukhamba orientaliya,219,Nagpur,B.Dr.14107,31/05/2007,6,B.Dr.14107,31/05/2007,Student,Available,Balrog,Hindi,
102,Kumar Tanra  Samuchhay,102,Ramanath Dvivedi,Kumar Tanra  Samuchhay,70,chaukhamba orientaliya,219,Nagpur,B.Dr.14107,31/05/2007,6,B.Dr.14107,31/05/2007,Student,Available,Balrog,Hindi,
103,Kumar Tanra  Samuchhay,103,Ramanath Dvivedi,Kumar Tanra  Samuchhay,70,chaukhamba orientaliya,219,Nagpur,B.Dr.14107,31/05/2007,6,B.Dr.14107,31/05/2007,Student,Available,Balrog,Hindi,
104,Kumar Tanra  Samuchhay,104,Ramanath Dvivedi,Kumar Tanra  Samuchhay,70,chaukhamba orientaliya,219,Nagpur,B.Dr.14107,31/05/2007,6,B.Dr.14107,31/05/2007,Student,Available,Balrog,Hindi,
105,Kumar Tanra  Samuchhay,105,Ramanath Dvivedi,Kumar Tanra  Samuchhay,70,chaukhamba orientaliya,219,Nagpur,B.Dr.14107,31/05/2007,6,B.Dr.14107,31/05/2007,Student,Available,Balrog,Hindi,
106, kaumarbhrutya ,106,Ayodhya prasad achal , kaumarbhrutya ,200,Chaukamba surbharati,556,Nagpur,B.Dr.14107,31/05/2007,6,B.Dr.14107,31/05/2007,Student,Available,Balrog,Hindi,
107, kaumarbhrutya ,107,Ayodhya prasad achal , kaumarbhrutya ,200,Chaukamba surbharati,556,Nagpur,B.Dr.14107,31/05/2007,6,B.Dr.14107,31/05/2007,Student,Available,Balrog,Hindi,
108, kaumarbhrutya ,108,Ayodhya prasad achal , kaumarbhrutya ,200,Chaukamba surbharati,556,Nagpur,B.Dr.14107,31/05/2007,6,B.Dr.14107,31/05/2007,Student,Available,Balrog,Hindi,
109, kaumarbhrutya ,109,Ayodhya prasad achal , kaumarbhrutya ,200,Chaukamba surbharati,556,Nagpur,B.Dr.14107,31/05/2007,6,B.Dr.14107,31/05/2007,Student,Available,Balrog,Hindi,
110, kaumarbhrutya ,110,Ayodhya prasad achal , kaumarbhrutya ,200,Chaukamba surbharati,556,Nagpur,B.Dr.14107,31/05/2007,6,B.Dr.14107,31/05/2007,Student,Available,Balrog,Hindi,
111, kaumarbhrutya ,111,Ayodhya prasad achal , kaumarbhrutya ,200,Chaukamba surbharati,556,Nagpur,B.Dr.14107,31/05/2007,6,B.Dr.14107,31/05/2007,Student,Available,Balrog,Hindi,
112, kaumarbhrutya ,112,Ayodhya prasad achal , kaumarbhrutya ,200,Chaukamba surbharati,556,Nagpur,B.Dr.14107,31/05/2007,6,B.Dr.14107,31/05/2007,Student,Available,Balrog,Hindi,
113, kaumarbhrutya ,113,Ayodhya prasad achal , kaumarbhrutya ,200,Chaukamba surbharati,556,Nagpur,B.Dr.14107,31/05/2007,6,B.Dr.14107,31/05/2007,Student,Available,Balrog,Hindi,
114, kaumarbhrutya ,114,Ayodhya prasad achal , kaumarbhrutya ,200,Chaukamba surbharati,556,Nagpur,B.Dr.14107,31/05/2007,6,B.Dr.14107,31/05/2007,Student,Available,Balrog,Hindi,
115, kaumarbhrutya ,115,Ayodhya prasad achal , kaumarbhrutya ,200,Chaukamba surbharati,556,Nagpur,B.Dr.14107,31/05/2007,6,B.Dr.14107,31/05/2007,Student,Available,Balrog,Hindi,
116,Kashap samhita,116,Hemraj Sharmana ,Kashap samhita,450,chaukhambha sanskrit  Sansthan,364,Nagpur,B.Dr.14107,31/05/2007,33,B.Dr.14107,31/05/2007,Student,Available,kayachikitsa,Hindi,
117,Kashap samhita,117,Hemraj Sharmana ,Kashap samhita,450,chaukhambha sanskrit  Sansthan,364,Nagpur,B.Dr.14107,31/05/2007,33,B.Dr.14107,31/05/2007,Student,Available,kayachikitsa,Hindi,
118,Kashap samhita,118,Hemraj Sharmana ,Kashap samhita,450,chaukhambha sanskrit  Sansthan,364,Nagpur,B.Dr.14107,31/05/2007,33,B.Dr.14107,31/05/2007,Student,Available,kayachikitsa,Hindi,
119,Kashap samhita,119,Hemraj Sharmana ,Kashap samhita,450,chaukhambha sanskrit  Sansthan,364,Nagpur,B.Dr.14107,31/05/2007,33,B.Dr.14107,31/05/2007,Student,Available,kayachikitsa,Hindi,
120,Kashap samhita,120,Hemraj Sharmana ,Kashap samhita,450,chaukhambha sanskrit  Sansthan,364,Nagpur,B.Dr.14107,31/05/2007,33,B.Dr.14107,31/05/2007,Student,Available,kayachikitsa,Hindi,
